Unit ID,Recommendation,Make,Model,Year,Total_Miles,Total_Revenue,Total_Repair_Cost,Repair_CPM,Net_Exit_Gain,Projected_Net_Value_10Wks,Ownership,Monthly_Payment,Payoff_Balance,Estimated_Market_Value
Truck 0003,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0008,INSPECT (Review),Freightliner,TT,2016,5437.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0013,INSPECT (Review),Western Star,TT,2007,24541.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0002,INSPECT (Review),International,TT,2019,29897.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0022,"SELL (Low Use, High Value)",kenworth,TT,2006,0.0,0.0,0.0,0.0,57900.0,0.0,,0.0,0.0,57900.0
Truck 0007,INSPECT (Review),Kenworth,TT,2021,30320.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0012,INSPECT (Review),VOLVO,TT,2018,23972.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0035,"SELL (Low Use, High Value)",International,TT,2006,1155.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0040,"SELL (Low Use, High Value)",freightliner,TT,2016,554.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0045,"SELL (Low Use, High Value)",freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0017,INSPECT (Review),freightliner,TT,2016,26766.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0021,KEEP (Profitable),Peterbilt,579,2025,30579.0,28600.0,552.49,0.01806762811079499,135000.0,18830.01,Operating lease,3687.0,0.0,135000.0
Truck 0058,"SELL (Low Use, High Value)",freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0026,KEEP (Profitable),Freightliner,Cascadia,2025,10897.0,20800.0,210.0,0.019271359089657703,57900.0,8652.5,Operating lease,4775.0,0.0,57900.0
Truck 0030,INSPECT (Review),Freightliner,CASCADIA,2007,6864.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0069,"SELL (Low Use, High Value)",volvo,TT,2016,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0074,"SELL (Low Use, High Value)",freightliner,TT,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0034,KEEP (Profitable),Freightliner,Cascadia,2025,28138.0,24700.0,709.55,0.02521678868434146,57900.0,12052.95,Operating lease,4775.0,0.0,57900.0
SPOT-Truck 0039,KEEP (Profitable),Peterbilt,579,2024,26505.0,76700.0,8255.35,0.311463874740615,169995.0,59052.149999999994,Financed,3757.0,0.0,169995.0
SPOT-Truck 0044,KEEP (Profitable),Kenworth,T680,2024,29625.0,37700.0,2647.31,0.08936067510548523,142938.5,26815.190000000002,Lease Purchase,3295.0,0.0,142938.5
Truck 0089,"SELL (Low Use, High Value)",VOLVO,TT,2020,966.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0049,KEEP (Profitable),Freightliner,Cascadia,2025,43404.0,25700.0,1213.78,0.027964703713943415,57900.0,12548.720000000001,Operating lease,4775.0,0.0,57900.0
SPOT-Truck 0053,KEEP (Profitable),VOLVO,VNL760,2025,24572.0,23400.0,1525.81,0.06209547452384828,57900.0,9621.689999999999,Operating lease,4901.0,0.0,57900.0
Truck 0057,INSPECT (Review),freightliner,TT,2006,12901.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0051,KEEP (Profitable),Freightliner,Cascadia,2024,31422.0,88400.0,16721.44,0.5321570873909999,139799.0,61658.56,Lease Purchase,4008.0,101.0,139900.0
Truck 0106,"SELL (Low Use, High Value)",Mack,TT,2007,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0110,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,0.0,0.0,0.0,174950.0,0.0,Operating lease,0.0,0.0,174950.0
SPOT-Truck 0065,KEEP (Profitable),Freightliner,Cascadia,2025,21081.0,23400.0,1780.0,0.08443622219059817,57900.0,9682.5,Operating lease,4775.0,0.0,57900.0
SPOT-Truck 0068,KEEP (Profitable),VOLVO,VNL760,2024,29529.0,35100.0,1290.02,0.04368654542991635,57900.0,21557.480000000003,Operating lease,4901.0,0.0,57900.0
Truck 0073,INSPECT (Review),Kenworth,TT,2020,28862.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0078,KEEP (Profitable),Freightliner,Cascadia,2024,21934.0,71500.0,4322.25,0.1970570803319048,139900.0,56348.45,Operating lease,4331.72,0.0,139900.0
Truck 0125,"SELL (Low Use, High Value)",Freightliner,Cascadia,2019,0.0,0.0,0.0,0.0,47225.0,0.0,Owner operator owned,0.0,0.0,47225.0
Truck 0128,"SELL (Low Use, High Value)",VOLVO,TT,2017,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
SPOT-Truck 0082,KEEP (Profitable),VOLVO,VNL760,2024,18388.0,35100.0,1762.7,0.09586143136828366,57900.0,21084.800000000003,Operating lease,4901.0,0.0,57900.0
SPOT-Truck 0137,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,0.0,0.0,0.0,174950.0,0.0,Operating lease,0.0,0.0,174950.0
SPOT-Truck 0085,KEEP (Profitable),Freightliner,Cascadia,2025,33964.0,28600.0,0.0,0.0,57900.0,16662.5,Operating lease,4775.0,0.0,57900.0
SPOT-Truck 0088,KEEP (Profitable),Kenworth,T680,2025,33907.0,24700.0,0.0,0.0,134900.0,14950.0,Lease Purchase,3900.0,35000.0,169900.0
SPOT-Truck 0093,KEEP (Profitable),Kenworth,T680,2026,10915.0,13000.0,522.91,0.04790746678882272,174950.0,1827.0900000000001,Lease Purchase,4260.0,0.0,174950.0
SPOT-Truck 0095,INSPECT (Cost No Miles),VOLVO,VNL760,2024,0.0,36400.0,1283.55,0.0,57900.0,-13536.05,Operating lease,4901.0,0.0,57900.0
SPOT-Truck 0098,KEEP (Profitable),Peterbilt,579,2022,26387.0,64300.0,10018.27,0.37966688141888055,79499.0,47414.229999999996,Lease Purchase,2747.0,1.0,79500.0
SPOT-Truck 0102,KEEP (Profitable),Freightliner,Cascadia,2025,30738.0,27300.0,0.0,0.0,57900.0,15362.5,Operating lease,4775.0,0.0,57900.0
Truck 0105,INSPECT (Review),freightliner,TT,2016,14688.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0109,KEEP (Profitable),Freightliner,Cascadia,2025,33093.0,27300.0,326.25,0.009858580364427522,57900.0,15036.25,Operating lease,4775.0,0.0,57900.0
SPOT-Truck 0114,KEEP (Profitable),VOLVO,VNL760,2025,35093.0,53300.0,2911.6800000000003,0.08297039295586014,57900.0,38135.82,Operating lease,4901.0,0.0,57900.0
SPOT-Truck 0171,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,0.0,0.0,0.0,174950.0,0.0,Operating lease,0.0,0.0,174950.0
SPOT-Truck 0117,KEEP (Profitable),Peterbilt,579,2023,28509.0,42900.0,6863.84,0.24076046160861483,89900.0,28645.385000000002,Financed,2956.31,0.0,89900.0
SPOT-Truck 0091,KEEP (Profitable),VOLVO,VNL760,2024,32947.0,72800.0,3805.0,0.11548851185236896,57900.0,56921.25,Operating lease,4829.5,0.0,57900.0
SPOT-Truck 0122,INSPECT (Cost No Miles),Freightliner,Cascadia,2025,0.0,27300.0,2590.13,0.0,57900.0,-14527.630000000001,Operating lease,4775.0,0.0,57900.0
SPOT-Truck 0124,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,11700.0,0.0,0.0,174950.0,-10650.0,Lease Purchase,4260.0,0.0,174950.0
SPOT-Truck 0032,KEEP (Profitable),Kenworth,T680,2025,28791.0,47600.0,5099.56,0.17712340662012435,169899.0,32777.39,Lease Purchase,3889.22,1.0,169900.0
SPOT-Truck 0132,KEEP (Profitable),Kenworth,T680,2024,23146.0,46800.0,10247.9,0.4427503672340793,142938.5,26517.1,Financed,4014.0,0.0,142938.5
SPOT-Truck 0136,KEEP (Profitable),VOLVO,VNL760,2024,27751.0,83200.0,9871.31,0.35571006450218007,57900.0,61254.94,Operating lease,4829.5,0.0,57900.0
SPOT-Truck 0140,KEEP (Profitable),Freightliner,Cascadia,2025,40115.0,28600.0,784.92,0.019566745606381653,57900.0,15877.580000000002,Operating lease,4775.0,0.0,57900.0
Truck 0192,INSPECT (Review),freightliner,TT,2021,5057.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0144,KEEP (Profitable),Freightliner,Cascadia,2023,23860.0,47800.0,7300.34,0.30596563285834033,98900.0,33944.66,Financed,2622.0,0.0,98900.0
Truck 0198,"SELL (Low Use, High Value)",Peterbilt,TR,2024,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0147,KEEP (Profitable),Freightliner,Cascadia,2025,10026.0,20800.0,290.0,0.028924795531617795,57900.0,8572.5,Operating lease,4775.0,0.0,57900.0
Truck 0203,"SELL (Low Use, High Value)",freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0184,KEEP (Profitable),VOLVO,VNL760,2024,20731.0,81300.0,0.0,0.0,57900.0,69226.25,Operating lease,4829.5,0.0,57900.0
SPOT-Truck 0149,KEEP (Profitable),Freightliner,Cascadia,2023,26276.0,50700.0,8835.95,0.33627454711523824,98900.0,34676.55,Financed,2875.0,0.0,98900.0
Truck 0152,INSPECT (Review),freightliner,TT,2020,26743.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0156,KEEP (Profitable),VOLVO,VNL760,2024,5696.0,78200.0,2948.13,0.5175790028089888,57900.0,63178.119999999995,Operating lease,4829.5,0.0,57900.0
Truck 0158,INSPECT (Review),International,TT,2020,33980.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0162,KEEP (Profitable),Freightliner,Cascadia,2023,36584.0,49400.0,6174.86,0.1687858080034988,98900.0,35950.14,Financed,2910.0,0.0,98900.0
Truck 0222,INSPECT (Review),freightliner,TT,2021,7448.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0166,"SELL (Low Use, High Value)",Mack,Anthem,2020,0.0,22400.0,0.0,0.0,49900.0,-10247.4,Operating lease,4098.96,0.0,49900.0
SPOT-Truck 0170,KEEP (Profitable),VOLVO,VNL760,2024,26203.0,70500.0,1705.42,0.06508491394115178,57900.0,56720.83,Operating lease,4829.5,0.0,57900.0
Truck 0230,"SELL (Low Use, High Value)",Freightliner,Cascadia,2020,0.0,0.0,0.0,0.0,54900.0,0.0,Owner operator owned,0.0,0.0,54900.0
Truck 0233,INSPECT (Review),freightliner,Cascadia,2021,6319.0,0.0,0.0,0.0,66750.0,0.0,Owner operator owned,0.0,0.0,66750.0
SPOT-Truck 0173,KEEP (Profitable),VOLVO,VNL760,2024,17009.0,37700.0,4326.59,0.2543706273149509,57900.0,21299.660000000003,Operating lease,4829.5,0.0,57900.0
Truck 0239,"SELL (Low Use, High Value)",volvo,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0175,KEEP (Profitable),VOLVO,VNL860,2025,26263.0,28600.0,933.35,0.03553859041236721,57900.0,19236.65,Financed,3372.0,0.0,57900.0
Truck 0245,"SELL (Low Use, High Value)",VOLVO,TT,2025,0.0,0.0,0.0,0.0,57900.0,-10332.5,Operating lease,4133.0,0.0,57900.0
Truck 0248,"SELL (Low Use, High Value)",Freightliner,Cascadia,2021,0.0,0.0,0.0,0.0,66750.0,0.0,Owner operator owned,0.0,0.0,66750.0
SPOT-Truck 0028,KEEP (Profitable),Peterbilt,579,2024,36237.0,46800.0,11483.34,0.316895438364103,169995.0,25871.610000000004,Financed,3778.02,0.0,169995.0
Truck 0252,"SELL (Low Use, High Value)",KENWORTH,T680,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0256,"SELL (Low Use, High Value)",VOLVO,TT,2024,0.0,33800.0,0.0,0.0,57900.0,-9989.583333333332,Operating lease,3995.833333333333,0.0,57900.0
SPOT-Truck 0112,KEEP (Profitable),Peterbilt,579,2024,27676.0,87100.0,11424.58,0.41279736956207547,169894.0,66040.42,Lease Purchase,3854.0,101.0,169995.0
SPOT-Truck 0180,INSPECT (Cost No Miles),Freightliner,Cascadia,2025,0.0,10400.0,820.1199999999999,0.0,57900.0,-8856.145,Financed,3214.41,0.0,57900.0
SPOT-Truck 0183,KEEP (Profitable),Freightliner,Cascadia,2024,26424.0,75400.0,8702.03,0.32932296397214655,139799.0,56577.97,Lease Purchase,4048.0,101.0,139900.0
Truck 0265,"SELL (Low Use, High Value)",KENWORTH,T680,2001,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0185,KEEP (Profitable),Freightliner,Cascadia,2024,5240.0,7800.0,2949.59,0.5628988549618321,139900.0,-3185.615,Financed,3214.41,0.0,139900.0
SPOT-Truck 0130,KEEP (Profitable),Peterbilt,579,2024,28739.0,56000.0,7741.639999999999,0.26937750095688784,134995.0,38508.36,Lease Purchase,3900.0,35000.0,169995.0
SPOT-Truck 0191,KEEP (Profitable),Peterbilt,579,2024,23254.0,23400.0,10316.5,0.44364410424013073,169894.0,3921.0,Lease Purchase,3665.0,101.0,169995.0
SPOT-Truck 0194,KEEP (Profitable),Freightliner,Cascadia,2024,20890.0,9100.0,0.0,0.0,139900.0,1063.9750000000004,Financed,3214.41,0.0,139900.0
Truck 0197,INSPECT (Review),KENWORTH,579,2019,29565.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0200,KEEP (Profitable),Peterbilt,579,2025,14632.0,24400.0,2009.57,0.1373407599781301,135000.0,11817.93,Operating lease,4229.0,0.0,135000.0
SPOT-Truck 0202,INSPECT (Cost No Miles),Freightliner,Cascadia,2024,0.0,9100.0,1615.98,0.0,139900.0,-9652.005,Financed,3214.41,0.0,139900.0
Truck 0206,INSPECT (Review),International,TT,2021,24833.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0208,INSPECT (Review),International,TT,2020,30849.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0211,KEEP (Profitable),Freightliner,Cascadia,2024,21064.0,9100.0,0.0,0.0,139900.0,1063.9750000000004,Financed,3214.41,0.0,139900.0
SPOT-Truck 0129,KEEP (Profitable),Freightliner,Cascadia,2024,31554.0,77600.0,5881.8,0.18640425936489827,139900.0,61203.575,Operating lease,4205.85,0.0,139900.0
Truck 0292,"SELL (Low Use, High Value)",freightliner,TT,2017,125.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0216,KEEP (Profitable),Freightliner,Cascadia,2024,3778.0,6500.0,0.0,0.0,139900.0,-1536.0249999999996,Financed,3214.41,0.0,139900.0
Truck 0219,INSPECT (Review),VOLVO,TT,2013,26440.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0131,KEEP (Profitable),Freightliner,Cascadia,2024,30327.0,79300.0,6455.2,0.21285323309262372,139900.0,62015.5,Operating lease,4331.72,0.0,139900.0
Truck 0301,"SELL (Low Use, High Value)",Peterbilt,TT,1999,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0067,KEEP (Profitable),Freightliner,Cascadia,2023,20182.0,58600.0,3840.17,0.1902769794866713,98900.0,44584.829999999994,Operating lease,4070.0,0.0,98900.0
SPOT-Truck 0038,KEEP (Profitable),Freightliner,Cascadia,2023,34639.0,41600.0,11916.08,0.34400762146713243,98900.0,23253.92,Financed,2572.0,0.0,98900.0
Truck 0308,"SELL (Low Use, High Value)",INTERNATIONAL,TR,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0311,"SELL (Low Use, High Value)",freightliner,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0229,KEEP (Profitable),Freightliner,Cascadia,2023,29667.0,62800.0,9716.630000000001,0.32752317389692254,98900.0,42908.369999999995,Operating lease,4070.0,0.0,98900.0
SPOT-Truck 0318,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,0.0,0.0,0.0,174950.0,0.0,Operating lease,0.0,0.0,174950.0
Truck 0320,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0232,KEEP (Profitable),Freightliner,Cascadia,2024,32583.0,23250.0,4245.54,0.13029923579780867,139900.0,8661.96,Operating lease,4137.0,0.0,139900.0
SPOT-Truck 0323,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,0.0,0.0,0.0,174950.0,0.0,Operating lease,0.0,0.0,174950.0
Truck 0325,"SELL (Low Use, High Value)",freightliner,TR,2012,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0326,INSPECT (Review),Freightliner,Cascadia,2021,7316.0,0.0,0.0,0.0,66750.0,0.0,Owner operator owned,0.0,0.0,66750.0
SPOT-Truck 0330,"SELL (Low Use, High Value)",Kenworth,T680,2026,0.0,0.0,0.0,0.0,174950.0,0.0,Operating lease,0.0,0.0,174950.0
Truck 0332,"SELL (Low Use, High Value)",Peterbilt,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0334,"SELL (Low Use, High Value)",Volvo,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0337,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2013,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0236,KEEP (Profitable),Peterbilt,579,2025,33686.0,28600.0,1651.69,0.04903194205307843,135000.0,17730.81,Operating lease,3687.0,0.0,135000.0
SPOT-Truck 0182,KEEP (Profitable),VOLVO,VNL760,2024,38111.0,77000.0,7000.27,0.1836810894492404,57900.0,57925.98000000001,Operating lease,4829.5,0.0,57900.0
Truck 0344,"SELL (Low Use, High Value)",PETERBILT,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0174,SELL (High Maint),Peterbilt,579,2022,12970.0,60200.0,14190.22,1.0940801850424056,79500.0,40147.28,Financed,2345.0,0.0,79500.0
SPOT-Truck 0221,KEEP (Profitable),Freightliner,Cascadia,2024,28617.0,84500.0,4347.41,0.15191704231750358,139900.0,68939.265,Operating lease,4485.33,0.0,139900.0
Truck 0247,INSPECT (Review),International,TT,2019,56395.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0357,"SELL (Low Use, High Value)",Peterbilt,TT,2018,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0168,SELL (High Maint),Peterbilt,579,2022,21044.0,57900.0,22912.02,1.0887673446112907,79500.0,29025.479999999996,Financed,2385.0,0.0,79500.0
SPOT-Truck 0010,KEEP (Profitable),Freightliner,Cascadia,2022,22030.0,62400.0,8667.0,0.39341806627326376,79900.0,43558.0,Operating lease,4070.0,0.0,79900.0
SPOT-Truck 0033,KEEP (Profitable),Freightliner,Cascadia,2022,22294.0,62250.0,3926.89,0.17614111420113035,79900.0,48148.10999999999,Operating lease,4070.0,0.0,79900.0
SPOT-Truck 0257,INSPECT (Cost No Miles),Freightliner,Cascadia,2025,0.0,15600.0,1390.77,0.0,57900.0,-12866.545000000002,Operating lease,4590.31,0.0,57900.0
SPOT-Truck 0370,"SELL (Low Use, High Value)",International,LT625,2018,0.0,20700.0,0.0,0.0,57900.0,-4872.5,Rental,1949.0,0.0,57900.0
SPOT-Truck 0025,KEEP (Profitable),Freightliner,Cascadia,2024,29799.0,66300.0,16020.08,0.5376046176046176,139799.0,40259.92,Lease Purchase,4008.0,101.0,139900.0
Truck 0373,INSPECT (Review),kenworth,TT,2020,2121.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0376,"SELL (Low Use, High Value)",freightliner,TT,2020,1530.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0285,"SELL (Low Use, High Value)",Peterbilt,579,2022,0.0,20800.0,0.0,0.0,79500.0,-5612.5,Financed,2245.0,0.0,79500.0
Truck 0261,INSPECT (Review),Kenworth,TT,2015,20287.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0383,"SELL (Low Use, High Value)",freightliner,TT,1997,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0385,"SELL (Low Use, High Value)",volvo,TT,2014,647.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0264,KEEP (Profitable),Peterbilt,579,2024,27259.0,28600.0,8751.16,0.32103745551927804,169894.0,10663.84,Lease Purchase,3674.0,101.0,169995.0
SPOT-Truck 0135,KEEP (Profitable),Peterbilt,579,2023,18912.0,52000.0,14728.95,0.778815038071066,89900.0,29880.275,Financed,2956.31,0.0,89900.0
Truck 0391,"SELL (Low Use, High Value)",International,TT,2019,0.0,0.0,0.0,0.0,57900.0,0.0,Owner Operator Owned,0.0,0.0,57900.0
Truck 0268,INSPECT (Review),Freightliner,TT,2016,26038.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0271,INSPECT (Review),International,LT625,2019,30952.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0398,"SELL (Low Use, High Value)",Freightliner,Cascadia,2018,1310.0,0.0,0.0,0.0,38900.0,0.0,Owner operator owned,0.0,0.0,38900.0
SPOT-Truck 0176,INSPECT (Cost No Miles),Freightliner,Cascadia,2024,0.0,50700.0,2162.05,0.0,139900.0,-12549.7,Operating lease,4155.06,0.0,139900.0
Truck 0276,INSPECT (Review),VOLVO,TT,2018,6273.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0275,KEEP (Profitable),Freightliner,Cascadia,2024,23195.0,48100.0,3107.59,0.1339767191205001,139900.0,34604.76,Operating lease,4155.06,0.0,139900.0
SPOT-Truck 0280,"SELL (Low Use, High Value)",Freightliner,CASCADIA,2025,778.0,10400.0,835.87,1.0743830334190232,57900.0,-2630.870000000001,Operating lease,4878.0,0.0,57900.0
Truck 0283,INSPECT (Review),kenworth,TT,2020,36072.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0269,KEEP (Profitable),Peterbilt,579,2023,36165.0,57200.0,6059.85,0.16756117793446704,89900.0,43749.375,Financed,2956.31,0.0,89900.0
Truck 0286,INSPECT (Review),Peterbilt,TT,2021,42024.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0414,INSPECT (Review),Freightliner,ca,2018,2194.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0289,INSPECT (Review),International,TT,2020,30487.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0418,"SELL (Low Use, High Value)",INTERNATIONAL,TT,2015,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0142,KEEP (Profitable),Freightliner,Cascadia,2024,27020.0,83200.0,13187.37,0.488059585492228,139900.0,58799.30500000001,Operating lease,4485.33,0.0,139900.0
Truck 0424,"SELL (Low Use, High Value)",freightliner,TR,2017,1386.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
Truck 0427,"SELL (Low Use, High Value)",freightliner,TT,2001,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0294,KEEP (Profitable),Kenworth,T680,2025,34981.0,68900.0,3549.41,0.1014667962608273,169900.0,55837.34,Financed,3805.3,0.0,169900.0
Truck 0433,"SELL (Low Use, High Value)",freightliner,TT,2020,0.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0296,KEEP (Profitable),Peterbilt,579,2025,21109.0,9100.0,0.0,0.0,135000.0,-1472.5,Operating lease,4229.0,0.0,135000.0
SPOT-Truck 0235,KEEP (Profitable),Peterbilt,579,2022,20797.0,58300.0,11219.0,0.5394528056931288,79500.0,41468.5,Financed,2245.0,0.0,79500.0
SPOT-Truck 0300,"SELL (Low Use, High Value)",Peterbilt,579,2025,0.0,13000.0,0.0,0.0,135000.0,-10572.5,Operating lease,4229.0,0.0,135000.0
Truck 0304,INSPECT (Review),Freightliner,CASCADIA,2018,21338.0,0.0,0.0,0.0,38900.0,0.0,Owner operator owned,0.0,0.0,38900.0
SPOT-Truck 0151,KEEP (Profitable),Freightliner,Cascadia,2024,17340.0,45500.0,6752.780000000001,0.3894336793540946,139900.0,30659.545000000002,Financed,3235.07,0.0,139900.0
SPOT-Truck 0307,KEEP (Profitable),Peterbilt,579,2025,12192.0,10400.0,0.0,0.0,135000.0,-172.5,Operating lease,4229.0,0.0,135000.0
SPOT-Truck 0310,INSPECT (Cost No Miles),Peterbilt,579,2025,0.0,11700.0,7955.15,0.0,135000.0,-18527.65,Operating lease,4229.0,0.0,135000.0
Truck 0313,INSPECT (Review),International,TT,2018,24139.0,0.0,0.0,0.0,57900.0,0.0,Owner operator owned,0.0,0.0,57900.0
SPOT-Truck 0317,KEEP (Profitable),VOLVO,VNL860,2025,30659.0,40300.0,65.68,0.00214227469910956,57900.0,31994.32,Financed,3296.0,0.0,57900.0
SPOT-Truck 0319,KEEP (Profitable),Peterbilt,579,2025,15689.0,10400.0,154.71,0.009861049142711454,135000.0,-327.2099999999991,Operating lease,4229.0,0.0,135000.0
SPOT-Truck 0079,KEEP (Profitable),Freightliner,Cascadia,2023,22698.0,49800.0,1685.81,0.07427130143624988,98900.0,37939.19000000001,Operating lease,4070.0,0.0,98900.0
SPOT-Truck 0459,"SELL (Low Use, High Value)",International,LT625,2020,0.0,11300.0,0.0,0.0,57900.0,-4330.0,Rental,1732.0,0.0,57900.0
